ORIGIN,DEST,PASSENGERS
PHX,ATL,30226.0
PHX,ATW,583.0
PHX,ATY,26.0
PHX,AUG,8.0
PHX,AUS,21982.0
PHX,AVL,2101.0
PHX,AVP,392.0
PHX,AZO,261.0
PHX,BDL,5970.0
PHX,BET,37.0
PHX,BFD,2.0
PHX,BFF,97.0
PHX,BFL,1830.0
PHX,BGM,65.0
PHX,BGR,410.0
PHX,BHB,3.0
PHX,BHM,2746.0
PHX,BIH,6.0
PHX,BIL,1102.0
PHX,BIS,341.0
PHX,BJI,128.0
PHX,BKW,9.0
PHX,BLI,839.0
PHX,BMI,366.0
PHX,BNA,20981.0
PHX,BOI,12512.0
PHX,BOS,29002.0
PHX,BPT,56.0
PHX,BQK,36.0
PHX,BQN,107.0
PHX,BRD,71.0
PHX,BRL,3.0
PHX,BRO,185.0
PHX,BRW,22.0
PHX,BTM,103.0
PHX,BTR,612.0
PHX,BTV,935.0
PHX,BUF,4976.0
PHX,BUR,21010.0
PHX,BWI,13978.0
PHX,BZN,2510.0
PHX,CAE,856.0
PHX,CAK,241.0
PHX,CDC,23.0
PHX,CDR,4.0
PHX,CDV,16.0
PHX,CEZ,3.0
PHX,CGI,3.0
PHX,CHA,881.0
PHX,CHO,626.0
PHX,CHS,3913.0
PHX,CID,3104.0
PHX,CIU,83.0
PHX,CKB,11.0
PHX,CLE,13986.0
PHX,CLL,109.0
PHX,CLT,17466.0
PHX,CMH,11174.0
PHX,CMI,193.0
PHX,CMX,105.0
PHX,CNY,9.0
PHX,COD,92.0
PHX,COS,7935.0
PHX,COU,202.0
PHX,CPR,460.0
PHX,CRP,713.0
PHX,CRW,282.0
PHX,CSG,80.0
PHX,CVG,9374.0
PHX,CVN,9.0
PHX,CWA,306.0
PHX,CYS,170.0
PHX,DAB,438.0
PHX,DAL,24427.0
PHX,DAY,695.0
PHX,DBQ,4.0
PHX,DCA,16294.0
PHX,DDC,40.0
PHX,DEC,33.0
PHX,DEN,77452.0
PHX,DFW,36577.0
PHX,DHN,68.0
PHX,DIK,92.0
PHX,DLG,21.0
PHX,DLH,356.0
PHX,DRO,1014.0
PHX,DSM,6869.0
PHX,DTW,28773.0
PHX,DUJ,9.0
PHX,DVL,35.0
PHX,EAR,54.0
PHX,EAT,364.0
PHX,EAU,33.0
PHX,ECP,1422.0
PHX,EGE,299.0
PHX,EKO,112.0
PHX,ELD,2.0
PHX,ELM,161.0
PHX,ELP,6999.0
PHX,ERI,119.0
PHX,ESC,32.0
PHX,EUG,4127.0
PHX,EVV,363.0
PHX,EWN,204.0
PHX,EWR,34956.0
PHX,EYW,443.0
PHX,FAI,1137.0
PHX,FAR,1185.0
PHX,FAT,4620.0
PHX,FAY,331.0
PHX,FCA,1132.0
PHX,FLG,196.0
PHX,FLL,11521.0
PHX,FLO,54.0
PHX,FNL,2.0
PHX,FNT,174.0
PHX,FOD,15.0
PHX,FSD,2009.0
PHX,FSM,137.0
PHX,FWA,629.0
PHX,GCC,184.0
PHX,GCK,64.0
PHX,GDV,2.0
PHX,GEG,11619.0
PHX,GFK,124.0
PHX,GGG,113.0
PHX,GJT,1313.0
PHX,GLH,4.0
PHX,GNV,414.0
PHX,GPT,389.0
PHX,GRB,670.0
PHX,GRI,60.0
PHX,GRK,133.0
PHX,GRR,4454.0
PHX,GSO,1083.0
PHX,GSP,1955.0
PHX,GST,9.0
PHX,GTF,449.0
PHX,GTR,73.0
PHX,GUC,67.0
PHX,GUM,84.0
PHX,HDN,314.0
PHX,HHH,139.0
PHX,HIB,53.0
PHX,HLN,418.0
PHX,HNL,13474.0
PHX,HOB,41.0
PHX,HOM,5.0
PHX,HOT,2.0
PHX,HOU,13919.0
PHX,HPN,544.0
PHX,HRL,783.0
PHX,HRO,2.0
PHX,HSV,1248.0
PHX,HTS,79.0
PHX,HVR,2.0
PHX,HYA,7.0
PHX,HYS,59.0
PHX,IAD,11694.0
PHX,IAH,20001.0
PHX,ICT,2683.0
PHX,IDA,759.0
PHX,ILG,1.0
PHX,ILM,938.0
PHX,IMT,57.0
PHX,IND,15517.0
PHX,INL,48.0
PHX,IPT,2.0
PHX,IRK,14.0
PHX,ISP,356.0
PHX,ITH,102.0
PHX,ITO,525.0
PHX,IWD,8.0
PHX,JAC,678.0
PHX,JAN,1018.0
PHX,JAX,5421.0
PHX,JBR,1.0
PHX,JFK,32140.0
PHX,JHM,2.0
PHX,JLN,35.0
PHX,JMS,46.0
PHX,JNU,489.0
PHX,JST,39.0
PHX,KOA,3909.0
PHX,KTN,282.0
PHX,LAF,3.0
PHX,LAN,200.0
PHX,LAR,50.0
PHX,LAS,47777.0
PHX,LAW,56.0
PHX,LAX,45263.0
PHX,LBB,1503.0
PHX,LBE,1.0
PHX,LBF,103.0
PHX,LBL,35.0
PHX,LCH,159.0
PHX,LEB,6.0
PHX,LEX,922.0
PHX,LFT,395.0
PHX,LGA,5618.0
PHX,LGB,12940.0
PHX,LIH,4187.0
PHX,LIT,2431.0
PHX,LNK,178.0
PHX,LNS,5.0
PHX,LNY,1.0
PHX,LRD,162.0
PHX,LSE,148.0
PHX,LWB,15.0
PHX,LWS,272.0
PHX,LYH,256.0
PHX,MAF,1129.0
PHX,MAZ,2.0
PHX,MBL,15.0
PHX,MBS,211.0
PHX,MCI,20681.0
PHX,MCK,6.0
PHX,MCO,25702.0
PHX,MCW,12.0
PHX,MDT,1398.0
PHX,MDW,31631.0
PHX,MEI,57.0
PHX,MEM,5245.0
PHX,MFE,886.0
PHX,MFR,2318.0
PHX,MGM,296.0
PHX,MGW,5.0
PHX,MHK,165.0
PHX,MHT,972.0
PHX,MIA,15799.0
PHX,MKE,16834.0
PHX,MKG,2.0
PHX,MKK,1.0
PHX,MLB,229.0
PHX,MLI,369.0
PHX,MLU,188.0
PHX,MOB,382.0
PHX,MOT,172.0
PHX,MQT,149.0
PHX,MRY,2466.0
PHX,MSL,5.0
PHX,MSN,4370.0
PHX,MSO,1114.0
PHX,MSP,53046.0
PHX,MSS,1.0
PHX,MSY,8563.0
PHX,MTJ,351.0
PHX,MVY,13.0
PHX,MWA,13.0
PHX,MYR,1720.0
PHX,OAJ,331.0
PHX,OAK,21339.0
PHX,OGG,6244.0
PHX,OGS,5.0
PHX,OKC,7746.0
PHX,OLF,2.0
PHX,OMA,15377.0
PHX,OME,29.0
PHX,ONT,13949.0
PHX,ORD,57936.0
PHX,ORF,3332.0
PHX,ORH,11.0
PHX,OTH,82.0
PHX,OTZ,23.0
PHX,OWB,13.0
PHX,PAE,8102.0
PHX,PAH,18.0
PHX,PBG,20.0
PHX,PBI,2579.0
PHX,PDT,2.0
PHX,PDX,41905.0
PHX,PGA,7.0
PHX,PGV,84.0
PHX,PHF,154.0
PHX,PHL,20384.0
PHX,PIA,297.0
PHX,PIB,50.0
PHX,PIH,94.0
PHX,PIR,59.0
PHX,PIT,9301.0
PHX,PKB,3.0
PHX,PLN,53.0
PHX,PNS,2290.0
PHX,PPG,51.0
PHX,PQI,35.0
PHX,PSC,1969.0
PHX,PSE,23.0
PHX,PSG,19.0
PHX,PSP,1401.0
PHX,PUB,4.0
PHX,PUW,145.0
PHX,PVC,2.0
PHX,PVD,2255.0
PHX,PVU,2912.0
PHX,PWM,1792.0
PHX,RAP,627.0
PHX,RDD,214.0
PHX,RDM,2929.0
PHX,RDU,10308.0
PHX,RHI,151.0
PHX,RIC,4440.0
PHX,RIW,84.0
PHX,RKD,1.0
PHX,RKS,51.0
PHX,RNO,11530.0
PHX,ROA,519.0
PHX,ROC,2214.0
PHX,RST,355.0
PHX,RSW,4131.0
PHX,RUT,5.0
PHX,SAF,424.0
PHX,SAN,36796.0
PHX,SAT,13415.0
PHX,SAV,2628.0
PHX,SBA,2782.0
PHX,SBD,101.0
PHX,SBN,567.0
PHX,SBP,2528.0
PHX,SBY,133.0
PHX,SCC,1.0
PHX,SCE,272.0
PHX,SCK,1602.0
PHX,SDF,4510.0
PHX,SEA,69812.0
PHX,SFO,39429.0
PHX,SGF,863.0
PHX,SGU,774.0
PHX,SHD,8.0
PHX,SHR,104.0
PHX,SHV,367.0
PHX,SIT,139.0
PHX,SJC,21968.0
PHX,SJT,89.0
PHX,SJU,3368.0
PHX,SLC,42627.0
PHX,SLK,5.0
PHX,SLN,36.0
PHX,SMF,24474.0
PHX,SNA,27909.0
PHX,SOW,1.0
PHX,SPI,95.0
PHX,SPN,4.0
PHX,SPS,55.0
PHX,SRQ,1690.0
PHX,STL,20000.0
PHX,STS,1683.0
PHX,STT,476.0
PHX,STX,144.0
PHX,SUN,208.0
PHX,SUX,34.0
PHX,SWO,50.0
PHX,SYR,2377.0
PHX,TBN,6.0
PHX,TEX,5.0
PHX,TLH,505.0
PHX,TPA,14352.0
PHX,TRI,358.0
PHX,TTN,9.0
PHX,TUL,5905.0
PHX,TUP,1.0
PHX,TUS,222.0
PHX,TVC,604.0
PHX,TVF,6.0
PHX,TWF,149.0
PHX,TXK,125.0
PHX,TYR,132.0
PHX,TYS,3343.0
PHX,UIN,2.0
PHX,VCT,34.0
PHX,VDZ,4.0
PHX,VEL,19.0
PHX,VLD,82.0
PHX,VPS,1397.0
PHX,VQS,1.0
PHX,WRG,14.0
PHX,WYS,17.0
PHX,XNA,2126.0
PHX,XWA,200.0
PHX,YAK,13.0
PHX,YKM,281.0
PHX,YUM,253.0
PIA,ABE,29.0
PIA,ABI,9.0
PIA,ABQ,67.0
PIA,ABY,1.0
PIA,ACK,2.0
PIA,ACT,5.0
PIA,ACV,4.0
PIA,AEX,2.0
PIA,AGS,24.0
PIA,ALB,56.0
PIA,AMA,11.0
PIA,ANC,27.0
PIA,ART,1.0
PIA,ASE,9.0
PIA,ATL,145.0
PIA,ATW,4.0
PIA,AUS,255.0
PIA,AVL,47.0
PIA,AVP,25.0
PIA,AZA,2824.0
PIA,AZO,1.0
PIA,BDL,118.0
PIA,BFF,1.0
PIA,BFL,10.0
PIA,BGR,13.0
PIA,BHM,37.0
PIA,BIL,11.0
PIA,BIS,1.0
PIA,BLI,3.0
PIA,BNA,1204.0
PIA,BOI,52.0
PIA,BOS,251.0
PIA,BPT,3.0
PIA,BRO,17.0
PIA,BTR,11.0
PIA,BTV,24.0
PIA,BUF,39.0
PIA,BUR,42.0
PIA,BWI,156.0
PIA,BZN,41.0
PIA,CAE,55.0
PIA,CAK,26.0
PIA,CHA,36.0
PIA,CHO,22.0
PIA,CHS,164.0
PIA,CLE,81.0
PIA,CLL,7.0
PIA,CLT,1038.0
PIA,CMH,41.0
PIA,CMX,1.0
PIA,COD,3.0
PIA,COS,39.0
PIA,CPR,5.0
PIA,CRP,15.0
PIA,CRW,9.0
PIA,CVG,20.0
PIA,CWA,1.0
PIA,CYS,1.0
PIA,DAB,35.0
PIA,DAL,1.0
PIA,DAY,9.0
PIA,DCA,371.0
PIA,DEN,1834.0
PIA,DFW,1626.0
PIA,DIK,1.0
PIA,DLH,9.0
PIA,DRO,11.0
PIA,DSM,1.0
PIA,DTW,82.0
PIA,EAU,1.0
PIA,ECP,37.0
PIA,EGE,14.0
PIA,ELP,26.0
PIA,ERI,8.0
PIA,EUG,12.0
PIA,EVV,1.0
PIA,EWN,12.0
PIA,EWR,216.0
PIA,EYW,71.0
PIA,FAI,9.0
PIA,FAR,38.0
PIA,FAT,34.0
PIA,FAY,11.0
PIA,FCA,15.0
PIA,FLG,5.0
PIA,FLL,369.0
PIA,FLO,9.0
PIA,FNT,9.0
PIA,FSD,17.0
PIA,FSM,3.0
PIA,FWA,4.0
PIA,GCC,4.0
PIA,GCK,1.0
PIA,GEG,37.0
PIA,GGG,1.0
PIA,GJT,11.0
PIA,GNV,19.0
PIA,GPT,25.0
PIA,GRB,7.0
PIA,GRK,9.0
PIA,GRR,15.0
PIA,GSO,58.0
PIA,GSP,105.0
PIA,GTF,1.0
PIA,GUC,3.0
PIA,HDN,5.0
PIA,HHH,28.0
PIA,HNL,61.0
PIA,HOU,38.0
PIA,HPN,17.0
PIA,HRL,7.0
PIA,HSV,16.0
PIA,HTS,1.0
PIA,IAD,82.0
PIA,IAH,503.0
PIA,ICT,33.0
PIA,IDA,11.0
PIA,ILM,41.0
PIA,IND,5.0
PIA,ITH,1.0
PIA,ITO,1.0
PIA,IWD,1.0
PIA,JAC,27.0
PIA,JAN,14.0
PIA,JAX,218.0
PIA,JFK,44.0
PIA,JNU,2.0
PIA,KOA,10.0
PIA,LAS,1927.0
PIA,LAW,1.0
PIA,LAX,331.0
PIA,LBB,20.0
PIA,LCH,3.0
PIA,LEX,21.0
PIA,LFT,6.0
PIA,LGA,353.0
PIA,LIH,9.0
PIA,LIT,32.0
PIA,LNK,5.0
PIA,LRD,18.0
PIA,LSE,2.0
PIA,LWS,2.0
PIA,LYH,11.0
PIA,MAF,10.0
PIA,MBS,12.0
PIA,MCI,30.0
PIA,MCO,475.0
PIA,MDT,79.0
PIA,MEM,36.0
PIA,MFE,30.0
PIA,MFR,5.0
PIA,MGM,5.0
PIA,MHT,26.0
PIA,MIA,228.0
PIA,MKE,6.0
PIA,MLB,20.0
PIA,MLU,5.0
PIA,MOB,24.0
PIA,MQT,1.0
PIA,MRY,18.0
PIA,MSN,1.0
PIA,MSO,18.0
PIA,MSP,136.0
PIA,MSY,145.0
PIA,MTJ,15.0
PIA,MYR,62.0
PIA,OAJ,16.0
PIA,OAK,1.0
PIA,OGG,38.0
PIA,OKC,59.0
PIA,OMA,21.0
PIA,ONT,63.0
PIA,ORD,268.0
PIA,ORF,132.0
PIA,PBI,115.0
PIA,PDX,157.0
PIA,PGD,2712.0
PIA,PGV,7.0
PIA,PHF,8.0
PIA,PHL,143.0
PIA,PHX,300.0
PIA,PIE,2260.0
PIA,PIT,95.0
PIA,PNS,72.0
PIA,PQI,3.0
PIA,PSC,2.0
PIA,PSP,56.0
PIA,PUW,1.0
PIA,PVD,57.0
PIA,PVU,1.0
PIA,PWM,67.0
PIA,RAP,22.0
PIA,RDD,6.0
PIA,RDM,10.0
PIA,RDU,345.0
PIA,RIC,118.0
PIA,RIW,2.0
PIA,RNO,56.0
PIA,ROA,34.0
PIA,ROC,27.0
PIA,ROW,3.0
PIA,RST,5.0
PIA,RSW,218.0
PIA,SAF,12.0
PIA,SAN,289.0
PIA,SAT,240.0
PIA,SAV,176.0
PIA,SBA,12.0
PIA,SBP,12.0
PIA,SBY,2.0
PIA,SCE,8.0
PIA,SDF,12.0
PIA,SEA,229.0
PIA,SFB,1654.0
PIA,SFO,275.0
PIA,SGF,9.0
PIA,SGU,3.0
PIA,SHR,1.0
PIA,SHV,17.0
PIA,SJC,62.0
PIA,SJT,3.0
PIA,SJU,57.0
PIA,SLC,137.0
PIA,SMF,113.0
PIA,SNA,159.0
PIA,SPS,1.0
PIA,SRQ,1437.0
PIA,STS,3.0
PIA,STT,27.0
PIA,STX,14.0
PIA,SYR,40.0
PIA,TLH,27.0
PIA,TPA,228.0
PIA,TRI,10.0
PIA,TUL,30.0
PIA,TUS,350.0
PIA,TVC,11.0
PIA,TXK,2.0
PIA,TYR,1.0
PIA,TYS,62.0
PIA,VPS,582.0
PIA,XNA,14.0
PIA,YUM,5.0
PIB,ABQ,3.0
PIB,ANC,7.0
PIB,ATW,1.0
PIB,AUS,44.0
PIB,BOI,2.0
PIB,BOS,2.0
PIB,BRO,11.0
PIB,BUF,2.0
PIB,BWI,1.0
PIB,BZN,1.0
PIB,CID,1.0
PIB,CLE,8.0
PIB,CMI,1.0
PIB,COS,1.0
PIB,CRP,12.0
PIB,CVG,1.0
PIB,DCA,23.0
PIB,DEN,31.0
PIB,DFW,55.0
PIB,DIK,1.0
PIB,DLH,2.0
PIB,DRO,1.0
PIB,DSM,1.0
PIB,DTW,1.0
PIB,ELP,6.0
PIB,EWR,11.0
PIB,FAR,1.0
PIB,FAT,2.0
PIB,FLL,4.0
PIB,FSD,1.0
PIB,GEG,4.0
PIB,HDN,1.0
PIB,HNL,7.0
PIB,HOB,2.0
PIB,HRL,2.0
PIB,IAD,4.0
PIB,IAH,51.0
PIB,ICT,6.0
PIB,IND,3.0
PIB,JAC,1.0
PIB,LAS,25.0
PIB,LAX,45.0
PIB,LBB,1.0
PIB,LGA,6.0
PIB,LWS,1.0
PIB,MAF,97.0
PIB,MCI,9.0
PIB,MDT,1.0
PIB,MFE,5.0
PIB,MFR,1.0
PIB,MHT,1.0
PIB,MIA,4.0
PIB,MKE,1.0
PIB,MOT,1.0
PIB,MRY,1.0
PIB,MSN,1.0
PIB,MSP,3.0
PIB,OGG,1.0
PIB,OKC,17.0
PIB,OMA,3.0
PIB,ORD,22.0
PIB,PDX,9.0
PIB,PHL,3.0
PIB,PHX,46.0
PIB,PIT,1.0
PIB,PSP,1.0
PIB,RDU,2.0
PIB,RIC,1.0
PIB,RIW,1.0
PIB,RNO,4.0
PIB,ROC,1.0
PIB,SAN,13.0
PIB,SAT,44.0
PIB,SBN,1.0
PIB,SCE,1.0
PIB,SEA,18.0
PIB,SFO,43.0
PIB,SGF,3.0
PIB,SJU,3.0
PIB,SLC,7.0
PIB,SMF,3.0
PIB,SNA,5.0
PIB,STL,7.0
PIB,TUL,6.0
PIB,TUS,2.0
PIB,XNA,7.0
PIB,XWA,5.0
PIE,ABE,3907.0
PIE,ALB,1885.0
PIE,ATW,2382.0
PIE,AVL,6418.0
PIE,BGR,2457.0
PIE,BIS,575.0
PIE,BLV,1965.0
PIE,BMI,1512.0
PIE,BNA,1609.0
PIE,CAK,1466.0
PIE,CHA,1514.0
PIE,CID,1989.0
PIE,CKB,666.0
PIE,CVG,4995.0
PIE,DAY,1389.0
PIE,DSM,2388.0
PIE,ELM,1723.0
PIE,EVV,698.0
PIE,EYW,1343.0
PIE,FAR,563.0
PIE,FNT,3482.0
PIE,FSD,1297.0
PIE,FWA,2387.0
PIE,GRR,4965.0
PIE,GSO,1161.0
PIE,GSP,1562.0
PIE,HGR,1235.0
PIE,HTS,2229.0
PIE,IAG,1643.0
PIE,ICT,304.0
PIE,IND,3263.0
PIE,LCK,2044.0
PIE,LEX,2456.0
PIE,LIT,327.0
PIE,MCI,1166.0
PIE,MDT,2171.0
PIE,MEM,1023.0
PIE,MFE,281.0
PIE,MLI,1151.0
PIE,MSP,892.0
PIE,OMA,1491.0
PIE,ORF,335.0
PIE,PBG,1336.0
PIE,PIA,2102.0
PIE,PIT,2304.0
PIE,PSM,537.0
PIE,PVU,8.0
PIE,RFD,1880.0
PIE,RIC,1195.0
PIE,ROA,1634.0
PIE,SAV,92.0
PIE,SBN,1694.0
PIE,SDF,1609.0
PIE,SGF,2118.0
PIE,SWF,1615.0
PIE,SYR,1941.0
PIE,TOL,1671.0
PIE,TRI,703.0
PIE,TUL,794.0
PIE,TVC,1366.0
PIE,TYS,6319.0
PIE,USA,2989.0
PIE,XNA,853.0
PIH,ABE,2.0
PIH,ABQ,19.0
PIH,ABR,2.0
PIH,AEX,1.0
PIH,AGS,2.0
PIH,ALB,7.0
PIH,AMA,1.0
PIH,ANC,10.0
PIH,ATL,48.0
PIH,ATW,5.0
PIH,AUS,23.0
PIH,AVL,1.0
PIH,BDL,7.0
PIH,BHM,1.0
PIH,BIL,11.0
PIH,BIS,1.0
PIH,BJI,2.0
PIH,BNA,30.0
PIH,BOS,27.0
PIH,BTV,1.0
PIH,BUF,2.0
PIH,BUR,22.0
PIH,BWI,12.0
PIH,CAE,4.0
PIH,CHA,3.0
PIH,CHO,1.0
PIH,CHS,4.0
PIH,CID,4.0
PIH,CLE,6.0
PIH,CLT,13.0
PIH,CMH,7.0
PIH,COS,4.0
PIH,CSG,1.0
PIH,CVG,21.0
PIH,DAB,1.0
PIH,DAL,1.0
PIH,DCA,57.0
PIH,DEN,31.0
PIH,DFW,38.0
PIH,DLH,2.0
PIH,DTW,36.0
PIH,ECP,2.0
PIH,EUG,8.0
PIH,EVV,1.0
PIH,EWR,9.0
PIH,EYW,1.0
PIH,FAI,2.0
PIH,FAR,5.0
PIH,FAT,20.0
PIH,FCA,2.0
PIH,FLL,6.0
PIH,FSD,6.0
PIH,FWA,2.0
PIH,GEG,68.0
PIH,GFK,2.0
PIH,GNV,2.0
PIH,GPT,1.0
PIH,GRB,1.0
PIH,GRR,3.0
PIH,GSO,2.0
PIH,GSP,2.0
PIH,GTF,2.0
PIH,HNL,5.0
PIH,HSV,3.0
PIH,IAD,16.0
PIH,IAH,39.0
PIH,ILM,3.0
PIH,IND,5.0
PIH,INL,6.0
PIH,IWD,1.0
PIH,JAN,1.0
PIH,JAX,4.0
PIH,JFK,28.0
PIH,KOA,2.0
PIH,LAN,1.0
PIH,LAS,79.0
PIH,LAX,42.0
PIH,LEX,4.0
PIH,LGA,5.0
PIH,LGB,13.0
PIH,LIH,5.0
PIH,LIT,1.0
PIH,LNK,1.0
PIH,LWS,6.0
PIH,MAF,4.0
PIH,MCI,20.0
PIH,MCO,53.0
PIH,MDT,7.0
PIH,MDW,1.0
PIH,MEM,3.0
PIH,MFE,1.0
PIH,MFR,6.0
PIH,MIA,9.0
PIH,MKE,11.0
PIH,MLB,1.0
PIH,MLI,1.0
PIH,MLU,1.0
PIH,MOB,2.0
PIH,MOT,1.0
PIH,MSN,5.0
PIH,MSO,6.0
PIH,MSP,66.0
PIH,MSY,10.0
PIH,MYR,2.0
PIH,OAK,19.0
PIH,OGG,4.0
PIH,OKC,7.0
PIH,OMA,6.0
PIH,ONT,13.0
PIH,ORD,31.0
PIH,ORF,7.0
PIH,OTH,1.0
PIH,PBI,4.0
PIH,PDX,86.0
PIH,PHL,20.0
PIH,PHX,92.0
PIH,PIT,11.0
PIH,PNS,2.0
PIH,PSC,29.0
PIH,PSP,7.0
PIH,PVD,4.0
PIH,PWM,1.0
PIH,RDM,8.0
PIH,RDU,11.0
PIH,RIC,4.0
PIH,RNO,13.0
PIH,ROA,3.0
PIH,ROC,2.0
PIH,RSW,6.0
PIH,SAN,49.0
PIH,SAT,16.0
PIH,SAV,10.0
PIH,SBA,1.0
PIH,SBN,3.0
PIH,SDF,6.0
PIH,SEA,77.0
PIH,SFO,23.0
PIH,SGF,1.0
PIH,SGU,25.0
PIH,SHV,1.0
PIH,SIT,1.0
PIH,SJC,23.0
PIH,SJU,1.0
PIH,SLC,141.0
PIH,SMF,57.0
PIH,SNA,49.0
PIH,SRQ,2.0
PIH,STL,16.0
PIH,SYR,2.0
PIH,TPA,12.0
PIH,TRI,1.0
PIH,TUL,3.0
PIH,TUS,21.0
PIH,TVC,1.0
PIH,TVF,1.0
PIH,TYS,5.0
PIH,VPS,2.0
PIH,XWA,2.0
PIR,ABI,2.0
PIR,ABQ,10.0
PIR,ANC,2.0
PIR,ATL,18.0
PIR,AUS,18.0
PIR,AVL,1.0
PIR,BDL,1.0
PIR,BFL,3.0
PIR,BHM,8.0
PIR,BIH,1.0
PIR,BIL,1.0
PIR,BNA,15.0
PIR,BOI,7.0
PIR,BOS,10.0
PIR,BPT,1.0
PIR,BQN,1.0
PIR,BRO,1.0
PIR,BTR,1.0
PIR,BUF,1.0
PIR,BUR,2.0
PIR,BWI,6.0
PIR,BZN,3.0
PIR,CAE,6.0
PIR,CHS,1.0
PIR,CLE,2.0
PIR,CLT,21.0
PIR,CMH,6.0
PIR,COD,1.0
PIR,COS,2.0
PIR,CPR,2.0
PIR,CRP,1.0
PIR,CVG,6.0
PIR,DCA,17.0
PIR,DEN,9.0
PIR,DFW,32.0
PIR,DTW,4.0
PIR,ECP,3.0
PIR,EGE,1.0
PIR,ELP,1.0
PIR,EUG,1.0
PIR,EWR,11.0
PIR,EYW,1.0
PIR,FAT,7.0
PIR,FAY,1.0
PIR,FCA,1.0
PIR,FLL,7.0
PIR,GEG,3.0
PIR,GJT,1.0
PIR,GNV,2.0
PIR,GPT,4.0
PIR,GRR,4.0
PIR,GSO,1.0
PIR,HNL,2.0
PIR,HOB,1.0
PIR,HRL,4.0
PIR,HSV,1.0
PIR,IAD,5.0
PIR,IAH,31.0
PIR,ICT,4.0
PIR,IDA,1.0
PIR,ILM,1.0
PIR,IND,4.0
PIR,JAN,4.0
PIR,JAX,10.0
PIR,JFK,1.0
PIR,JNU,1.0
PIR,KOA,1.0
PIR,LAS,31.0
PIR,LAX,31.0
PIR,LBB,3.0
PIR,LEX,1.0
PIR,LGA,11.0
PIR,LIH,3.0
PIR,LIT,3.0
PIR,LRD,2.0
PIR,MAF,2.0
PIR,MCI,6.0
PIR,MCO,14.0
PIR,MDT,2.0
PIR,MEM,6.0
PIR,MFR,3.0
PIR,MGM,1.0
PIR,MIA,5.0
PIR,MKE,6.0
PIR,MOB,2.0
PIR,MRY,2.0
PIR,MSN,3.0
PIR,MSO,3.0
PIR,MSY,3.0
PIR,MYR,2.0
PIR,OGG,1.0
PIR,OKC,12.0
PIR,ONT,6.0
PIR,ORD,8.0
PIR,ORF,7.0
PIR,PBI,2.0
PIR,PDX,13.0
PIR,PHL,12.0
PIR,PHX,60.0
PIR,PIT,4.0
PIR,PNS,4.0
PIR,PSC,3.0
PIR,PSP,8.0
PIR,PWM,1.0
PIR,RDM,2.0
PIR,RDU,3.0
PIR,RIC,2.0
PIR,RNO,6.0
PIR,ROA,1.0
PIR,ROW,1.0
PIR,RSW,5.0
PIR,SAF,3.0
PIR,SAN,25.0
PIR,SAT,20.0
PIR,SAV,3.0
PIR,SBA,3.0
PIR,SBP,2.0
PIR,SDF,1.0
PIR,SEA,20.0
PIR,SFO,15.0
PIR,SGF,1.0
PIR,SGU,1.0
PIR,SHV,1.0
PIR,SJC,5.0
PIR,SLC,20.0
PIR,SMF,24.0
PIR,SNA,12.0
PIR,STL,10.0
PIR,TPA,12.0
PIR,TUL,4.0
PIR,TUS,7.0
PIR,TYR,1.0
PIR,TYS,2.0
PIR,XNA,1.0
PIT,ABE,18.0
PIT,ABI,81.0
PIT,ABQ,1320.0
PIT,ABR,6.0
PIT,ABY,27.0
PIT,ACK,59.0
PIT,ACT,58.0
PIT,ACV,42.0
PIT,ACY,21.0
PIT,ADK,1.0
PIT,ADQ,15.0
PIT,AEX,73.0
PIT,AGS,333.0
PIT,AIA,1.0
PIT,ALB,717.0
PIT,ALO,9.0
PIT,ALS,5.0
PIT,ALW,13.0
PIT,AMA,195.0
PIT,ANC,888.0
PIT,APN,10.0
PIT,ART,14.0
PIT,ASE,146.0
PIT,ATL,14457.0
PIT,ATW,236.0
PIT,ATY,2.0
PIT,AUG,7.0
PIT,AUS,5299.0
PIT,AVL,381.0
PIT,AVP,23.0
PIT,AZO,51.0
PIT,BDL,1926.0
PIT,BET,5.0
PIT,BFF,2.0
PIT,BFL,129.0
PIT,BGR,400.0
PIT,BHB,8.0
PIT,BHM,1272.0
PIT,BIH,3.0
PIT,BIL,232.0
PIT,BIS,147.0
PIT,BJI,6.0
PIT,BLI,21.0
PIT,BMI,29.0
PIT,BNA,7956.0
PIT,BOI,794.0
PIT,BOS,16129.0
PIT,BPT,26.0
PIT,BQK,58.0
PIT,BQN,44.0
PIT,BRD,10.0
PIT,BRO,62.0
PIT,BRW,5.0
PIT,BTM,1.0
PIT,BTR,351.0
PIT,BTV,552.0
PIT,BUR,912.0
PIT,BWI,1890.0
PIT,BZN,1002.0
PIT,CAE,621.0
PIT,CDR,1.0
PIT,CGI,2.0
PIT,CHA,515.0
PIT,CHO,35.0
PIT,CHS,4562.0
PIT,CID,336.0
PIT,CIU,18.0
PIT,CLE,14.0
PIT,CLL,60.0
PIT,CLT,5870.0
PIT,CMI,73.0
PIT,CMX,19.0
PIT,CNY,10.0
PIT,COD,32.0
PIT,COS,854.0
PIT,COU,43.0
PIT,CPR,87.0
PIT,CRP,276.0
PIT,CSG,60.0
PIT,CVG,129.0
PIT,CVN,6.0
PIT,CWA,50.0
PIT,CYS,12.0
PIT,DAB,551.0
PIT,DAL,3369.0
